22.625	0	8.49675e-110
22.65	0	4.83536e-110
22.675	0	2.74999e-110
22.7	0	1.56301e-110
22.725	0	8.87811e-111
22.75	0	5.03972e-111
22.775	0	2.85904e-111
22.8	0	1.62092e-111
22.825	0	9.18393e-112
22.85	0	5.20025e-112
22.875	0	2.94271e-112
22.9	0	1.66417e-112
22.925	0	9.4054e-113
22.95	0	5.31231e-113
22.975	0	2.99859e-113
23	0	1.69152e-113
23.025	0	9.536e-114
23.05	0	5.37257e-114
23.075	0	3.025e-114
23.1	0	1.70215e-114
23.125	0	9.57185e-115
23.15	0	5.37926e-115
23.175	0	3.02118e-115
23.2	0	1.69573e-115
23.225	0	9.51188e-116
23.25	0	5.33216e-116
23.275	0	2.98722e-116
23.3	0	1.67247e-116
23.325	0	9.35789e-117
23.35	0	5.23269e-117
23.375	0	2.92415e-117
23.4	0	1.63306e-117
23.425	0	9.11445e-118
23.45	0	5.08379e-118
23.475	0	2.83382e-118
23.5	0	1.57864e-118
23.525	0	8.78869e-119
23.55	0	4.88981e-119
23.575	0	2.71886e-119
23.6	0	1.51081e-119
23.625	0	8.38995e-120
23.65	0	4.65626e-120
23.675	0	2.58251e-120
23.7	0	1.43145e-120
23.725	0	7.92932e-121
23.75	0	4.38959e-121
23.775	0	2.42851e-121
23.8	0	1.34271e-121
23.825	0	7.41915e-122
23.85	0	4.09688e-122
23.875	0	2.26089e-122
23.9	0	1.2469e-122
23.925	0	6.87249e-123
23.95	0	3.7855e-123
23.975	0	2.08382e-123
24	0	1.14637e-123
24.025	0	6.30255e-124
24.05	0	3.46287e-124
24.075	0	1.90144e-124
24.1	0	1.04342e-124
24.125	0	5.72216e-125
24.15	0	3.1361e-125
24.175	0	1.7177e-125
24.2	0	9.40228e-126
24.225	0	5.14335e-126
24.25	0	2.81181e-126
24.275	0	1.53623e-126
24.3	0	8.38785e-127
24.325	0	4.57693e-127
24.35	0	2.49589e-127
24.375	0	1.3602e-127
24.4	0	7.40817e-128
24.425	0	4.03223e-128
24.45	0	2.19334e-128
24.475	0	1.19233e-128
24.5	0	6.47759e-129
24.525	0	3.51688e-129
24.55	0	1.90823e-129
24.575	0	1.03474e-129
24.6	0	5.60736e-130
24.625	0	3.03678e-130
24.65	0	1.6436e-130
24.675	0	8.89012e-131
24.7	0	4.80558e-131
24.725	0	2.59605e-131
24.75	0	1.40154e-131
24.775	0	7.56184e-132
24.8	0	4.07734e-132
24.825	0	2.19712e-132
24.85	0	1.1832e-132
24.875	0	6.36782e-133
24.9	0	3.42492e-133
24.925	0	1.84093e-133
24.95	0	9.88902e-134
24.975	0	5.3088e-134
